segment_id,track_id,geolocation_type,geolocation_id,sensor_id,snr_type,date_index,target_type
19485,249435,C,5,5,HighSNR,4,human
19486,249435,C,5,5,HighSNR,4,human
19487,249435,C,5,5,HighSNR,4,human
19488,249435,C,5,5,HighSNR,4,human
19489,249435,C,5,5,HighSNR,4,human
19490,249435,C,5,5,HighSNR,4,human
19491,249435,C,5,5,HighSNR,4,human
19492,249435,C,5,5,HighSNR,4,human
19493,249435,C,5,5,HighSNR,4,human
19494,249435,C,5,5,HighSNR,4,human
19495,249435,C,5,5,HighSNR,4,human
19496,249435,C,5,5,HighSNR,4,human
19497,249435,C,5,5,HighSNR,4,human
19498,249435,C,5,5,HighSNR,4,human
19499,249452,C,5,5,HighSNR,4,human
19500,249452,C,5,5,HighSNR,4,human
19501,249452,C,5,5,HighSNR,4,human
19502,249452,C,5,5,HighSNR,4,human
19503,249452,C,5,5,HighSNR,4,human
19504,249452,C,5,5,HighSNR,4,human
19505,249452,C,5,5,HighSNR,4,human
19506,249452,C,5,5,HighSNR,4,human
19507,249452,C,5,5,HighSNR,4,human
19508,249452,C,5,5,HighSNR,4,human
19509,249452,C,5,5,HighSNR,4,human
19510,249452,C,5,5,HighSNR,4,human
19511,249452,C,5,5,HighSNR,4,human
19512,249452,C,5,5,HighSNR,4,human
19513,249452,C,5,5,HighSNR,4,human
19514,249452,C,5,5,HighSNR,4,human
19515,249452,C,5,5,HighSNR,4,human
19516,249452,C,5,5,HighSNR,4,human
19517,249452,C,5,5,HighSNR,4,human
19518,249457,C,5,5,HighSNR,4,human
19519,249457,C,5,5,HighSNR,4,human
19520,249462,C,5,5,HighSNR,4,human
19521,249462,C,5,5,HighSNR,4,human
19522,249462,C,5,5,HighSNR,4,human
19523,249462,C,5,5,HighSNR,4,human
19524,249462,C,5,5,HighSNR,4,human
19525,249462,C,5,5,HighSNR,4,human
19526,249462,C,5,5,HighSNR,4,human
19527,249462,C,5,5,HighSNR,4,human
19528,249462,C,5,5,HighSNR,4,human
19529,249462,C,5,5,HighSNR,4,human
19530,249462,C,5,5,HighSNR,4,human
19531,249466,C,5,5,HighSNR,4,human
19532,249466,C,5,5,HighSNR,4,human
19533,249466,C,5,5,HighSNR,4,human
19534,249466,C,5,5,HighSNR,4,human
19535,249466,C,5,5,HighSNR,4,human
19536,249466,C,5,5,HighSNR,4,human
19537,249466,C,5,5,HighSNR,4,human
19538,249469,C,5,5,HighSNR,4,human
19539,249469,C,5,5,HighSNR,4,human
19540,249469,C,5,5,HighSNR,4,human
19541,249469,C,5,5,HighSNR,4,human
19542,249472,C,5,5,HighSNR,4,human
19543,249472,C,5,5,HighSNR,4,human
19544,249475,C,5,5,HighSNR,4,human
19545,249475,C,5,5,HighSNR,4,human
19546,249475,C,5,5,HighSNR,4,human
19547,249475,C,5,5,HighSNR,4,human
19548,249475,C,5,5,HighSNR,4,human
19549,249475,C,5,5,HighSNR,4,human
19550,249475,C,5,5,HighSNR,4,human
19551,249475,C,5,5,HighSNR,4,human
19552,249475,C,5,5,HighSNR,4,human
19553,249475,C,5,5,HighSNR,4,human
19554,249475,C,5,5,HighSNR,4,human
19555,249475,C,5,5,HighSNR,4,human
19556,249475,C,5,5,HighSNR,4,human
19557,249475,C,5,5,HighSNR,4,human
19558,249475,C,5,5,HighSNR,4,human
19559,249475,C,5,5,HighSNR,4,human
19560,249475,C,5,5,HighSNR,4,human
19561,249475,C,5,5,HighSNR,4,human
19562,249476,C,5,5,HighSNR,4,human
19563,249476,C,5,5,HighSNR,4,human
19564,249476,C,5,5,HighSNR,4,human
19565,249476,C,5,5,HighSNR,4,human
19566,249476,C,5,5,HighSNR,4,human
19567,249476,C,5,5,HighSNR,4,human
19568,249476,C,5,5,HighSNR,4,human
19569,249476,C,5,5,HighSNR,4,human
19570,249476,C,5,5,HighSNR,4,human
19571,249476,C,5,5,HighSNR,4,human
19572,249476,C,5,5,HighSNR,4,human
19573,249476,C,5,5,HighSNR,4,human
19574,249476,C,5,5,HighSNR,4,human
19575,249476,C,5,5,HighSNR,4,human
19576,249479,C,5,5,HighSNR,4,human
19577,249479,C,5,5,HighSNR,4,human
19578,249479,C,5,5,HighSNR,4,human
19579,249479,C,5,5,HighSNR,4,human
19580,249479,C,5,5,HighSNR,4,human
19581,249479,C,5,5,HighSNR,4,human
19582,249479,C,5,5,HighSNR,4,human
19583,249479,C,5,5,HighSNR,4,human
19584,249479,C,5,5,HighSNR,4,human
19585,249479,C,5,5,HighSNR,4,human
19586,249479,C,5,5,HighSNR,4,human
19587,249479,C,5,5,HighSNR,4,human
19588,249479,C,5,5,HighSNR,4,human
19589,249487,C,5,5,HighSNR,4,human
19590,249487,C,5,5,HighSNR,4,human
19591,249487,C,5,5,HighSNR,4,human
19592,249487,C,5,5,HighSNR,4,human
19593,249487,C,5,5,HighSNR,4,human
19594,249487,C,5,5,HighSNR,4,human
19595,249487,C,5,5,HighSNR,4,human
19596,249487,C,5,5,HighSNR,4,human
19597,249487,C,5,5,HighSNR,4,human
19598,249487,C,5,5,HighSNR,4,human
19599,249487,C,5,5,HighSNR,4,human
19600,249487,C,5,5,HighSNR,4,human
19601,249487,C,5,5,HighSNR,4,human
19602,249487,C,5,5,HighSNR,4,human
19603,249487,C,5,5,HighSNR,4,human
19604,249487,C,5,5,HighSNR,4,human
19605,249487,C,5,5,HighSNR,4,human
19606,249487,C,5,5,HighSNR,4,human
19607,249487,C,5,5,HighSNR,4,human
19608,249487,C,5,5,HighSNR,4,human
19609,249487,C,5,5,HighSNR,4,human
19610,249487,C,5,5,HighSNR,4,human
19611,249487,C,5,5,HighSNR,4,human
19612,249487,C,5,5,HighSNR,4,human
19613,249487,C,5,5,HighSNR,4,human
19614,249487,C,5,5,HighSNR,4,human
19615,249487,C,5,5,HighSNR,4,human
19616,249487,C,5,5,HighSNR,4,human
19617,249487,C,5,5,HighSNR,4,human
19618,249487,C,5,5,HighSNR,4,human
19619,249487,C,5,5,HighSNR,4,human
19620,249487,C,5,5,HighSNR,4,human
19621,249487,C,5,5,HighSNR,4,human
19622,249487,C,5,5,HighSNR,4,human
19623,249504,C,5,5,HighSNR,4,human
19624,249504,C,5,5,HighSNR,4,human
19625,249504,C,5,5,HighSNR,4,human
19626,249504,C,5,5,HighSNR,4,human
19627,249504,C,5,5,HighSNR,4,human
19628,249504,C,5,5,HighSNR,4,human
19629,249504,C,5,5,HighSNR,4,human
19630,249504,C,5,5,HighSNR,4,human
19631,249504,C,5,5,HighSNR,4,human
19632,249504,C,5,5,HighSNR,4,human
19633,249504,C,5,5,HighSNR,4,human
19634,249504,C,5,5,HighSNR,4,human
19635,249504,C,5,5,HighSNR,4,human
19636,249504,C,5,5,HighSNR,4,human
19637,249517,C,5,5,HighSNR,4,human
19638,249517,C,5,5,HighSNR,4,human
19639,249517,C,5,5,HighSNR,4,human
19640,249517,C,5,5,HighSNR,4,human
19641,249517,C,5,5,HighSNR,4,human
19642,249517,C,5,5,HighSNR,4,human
19643,249517,C,5,5,HighSNR,4,human
19644,249517,C,5,5,HighSNR,4,human
19645,249517,C,5,5,HighSNR,4,human
19646,249517,C,5,5,HighSNR,4,human
19647,249517,C,5,5,HighSNR,4,human
19648,249517,C,5,5,HighSNR,4,human
19649,249517,C,5,5,HighSNR,4,human
19650,249517,C,5,5,HighSNR,4,human
19651,249517,C,5,5,HighSNR,4,human
19652,249517,C,5,5,HighSNR,4,human
19653,249517,C,5,5,HighSNR,4,human
19654,249517,C,5,5,HighSNR,4,human
19655,249517,C,5,5,HighSNR,4,human
19656,249517,C,5,5,HighSNR,4,human
19657,249517,C,5,5,HighSNR,4,human
19658,249517,C,5,5,HighSNR,4,human
19659,249517,C,5,5,HighSNR,4,human
19660,249517,C,5,5,HighSNR,4,human
19661,249517,C,5,5,HighSNR,4,human
19662,249517,C,5,5,HighSNR,4,human
19663,249517,C,5,5,HighSNR,4,human
19664,249517,C,5,5,HighSNR,4,human
19665,249517,C,5,5,HighSNR,4,human
19666,249517,C,5,5,HighSNR,4,human
19667,249517,C,5,5,HighSNR,4,human
19668,249517,C,5,5,HighSNR,4,human
19669,249517,C,5,5,HighSNR,4,human
19670,249517,C,5,5,HighSNR,4,human
19671,249517,C,5,5,HighSNR,4,human
19672,249517,C,5,5,HighSNR,4,human
19673,249517,C,5,5,HighSNR,4,human
19674,249517,C,5,5,HighSNR,4,human
19675,249530,C,5,5,HighSNR,4,human
19676,249530,C,5,5,HighSNR,4,human
19677,249530,C,5,5,HighSNR,4,human
19678,249530,C,5,5,HighSNR,4,human
19679,249530,C,5,5,HighSNR,4,human
19680,249530,C,5,5,HighSNR,4,human
19681,249530,C,5,5,HighSNR,4,human
19682,249530,C,5,5,HighSNR,4,human
19683,249530,C,5,5,HighSNR,4,human
19684,249530,C,5,5,HighSNR,4,human
19685,249530,C,5,5,HighSNR,4,human
19686,249530,C,5,5,HighSNR,4,human
19687,249530,C,5,5,HighSNR,4,human
19688,249530,C,5,5,HighSNR,4,human
19689,249530,C,5,5,HighSNR,4,human
19690,249530,C,5,5,HighSNR,4,human
19691,249530,C,5,5,HighSNR,4,human
19692,249530,C,5,5,HighSNR,4,human
19693,249530,C,5,5,HighSNR,4,human
19694,249530,C,5,5,HighSNR,4,human
19695,249530,C,5,5,HighSNR,4,human
19696,249530,C,5,5,HighSNR,4,human
19697,249530,C,5,5,HighSNR,4,human
19698,249530,C,5,5,HighSNR,4,human
19699,249530,C,5,5,HighSNR,4,human
19700,249530,C,5,5,HighSNR,4,human
19701,249530,C,5,5,HighSNR,4,human
19702,249530,C,5,5,HighSNR,4,human
19703,249530,C,5,5,HighSNR,4,human
19704,249530,C,5,5,HighSNR,4,human
19705,249530,C,5,5,HighSNR,4,human
19706,249530,C,5,5,HighSNR,4,human
19707,249530,C,5,5,HighSNR,4,human
19708,249530,C,5,5,HighSNR,4,human
19709,249530,C,5,5,HighSNR,4,human
19710,249530,C,5,5,HighSNR,4,human
19711,249530,C,5,5,HighSNR,4,human
19712,249530,C,5,5,HighSNR,4,human
19713,249530,C,5,5,HighSNR,4,human
19714,249530,C,5,5,HighSNR,4,human
19715,249530,C,5,5,HighSNR,4,human
19716,249530,C,5,5,HighSNR,4,human
19717,249530,C,5,5,HighSNR,4,human
19718,249545,C,5,5,HighSNR,4,human
19719,249545,C,5,5,HighSNR,4,human
19720,249545,C,5,5,HighSNR,4,human
19721,249545,C,5,5,HighSNR,4,human
19722,249545,C,5,5,HighSNR,4,human
19723,249545,C,5,5,HighSNR,4,human
19724,249545,C,5,5,HighSNR,4,human
19725,249545,C,5,5,HighSNR,4,human
19726,249545,C,5,5,HighSNR,4,human
19727,249545,C,5,5,HighSNR,4,human
19728,249545,C,5,5,HighSNR,4,human
19729,249545,C,5,5,HighSNR,4,human
19730,249545,C,5,5,HighSNR,4,human
19731,249545,C,5,5,HighSNR,4,human
19732,249545,C,5,5,HighSNR,4,human
19733,249545,C,5,5,HighSNR,4,human
19734,249545,C,5,5,HighSNR,4,human
19735,249545,C,5,5,HighSNR,4,human
19736,249545,C,5,5,HighSNR,4,human
19737,249545,C,5,5,HighSNR,4,human
19738,249545,C,5,5,HighSNR,4,human
19739,249545,C,5,5,HighSNR,4,human
19740,249545,C,5,5,HighSNR,4,human
19741,249545,C,5,5,HighSNR,4,human
19742,249545,C,5,5,HighSNR,4,human
19743,249545,C,5,5,HighSNR,4,human
19744,249545,C,5,5,HighSNR,4,human
19745,249545,C,5,5,HighSNR,4,human
19746,249545,C,5,5,HighSNR,4,human
19747,249545,C,5,5,HighSNR,4,human
19748,249545,C,5,5,HighSNR,4,human
19749,249545,C,5,5,HighSNR,4,human
19750,249545,C,5,5,HighSNR,4,human
19751,249545,C,5,5,HighSNR,4,human
19752,249545,C,5,5,HighSNR,4,human
19753,249545,C,5,5,HighSNR,4,human
19754,249545,C,5,5,HighSNR,4,human
19755,249545,C,5,5,HighSNR,4,human
19756,249545,C,5,5,HighSNR,4,human
19757,249545,C,5,5,HighSNR,4,human
19758,249545,C,5,5,HighSNR,4,human
19759,249545,C,5,5,HighSNR,4,human
19760,249554,C,5,5,HighSNR,4,human
19761,249561,C,5,5,HighSNR,4,human
19762,249561,C,5,5,HighSNR,4,human
19763,249561,C,5,5,HighSNR,4,human
19764,249561,C,5,5,HighSNR,4,human
19765,249561,C,5,5,HighSNR,4,human
19766,249561,C,5,5,HighSNR,4,human
19767,249561,C,5,5,HighSNR,4,human
19768,249561,C,5,5,HighSNR,4,human
19769,249561,C,5,5,HighSNR,4,human
19770,249561,C,5,5,HighSNR,4,human
19771,249561,C,5,5,HighSNR,4,human
19772,249561,C,5,5,HighSNR,4,human
19773,249561,C,5,5,HighSNR,4,human
19774,249561,C,5,5,HighSNR,4,human
19775,249561,C,5,5,HighSNR,4,human
19776,249561,C,5,5,HighSNR,4,human
19777,249566,C,5,5,HighSNR,4,human
19778,249566,C,5,5,HighSNR,4,human
19779,249566,C,5,5,HighSNR,4,human
19780,249566,C,5,5,HighSNR,4,human
19781,249566,C,5,5,HighSNR,4,human
19782,249566,C,5,5,HighSNR,4,human
19783,249566,C,5,5,HighSNR,4,human
19784,249566,C,5,5,HighSNR,4,human
19785,249566,C,5,5,HighSNR,4,human
19786,249566,C,5,5,HighSNR,4,human
19787,249566,C,5,5,HighSNR,4,human
19788,249566,C,5,5,HighSNR,4,human
19789,249566,C,5,5,HighSNR,4,human
19790,249566,C,5,5,HighSNR,4,human
19791,249581,C,5,5,HighSNR,4,human
19792,249583,C,5,5,HighSNR,4,human
19793,249583,C,5,5,HighSNR,4,human
19794,249583,C,5,5,HighSNR,4,human
19795,249583,C,5,5,HighSNR,4,human
19796,249583,C,5,5,HighSNR,4,human
19797,249583,C,5,5,HighSNR,4,human
19798,249583,C,5,5,HighSNR,4,human
19799,249583,C,5,5,HighSNR,4,human
19800,249583,C,5,5,HighSNR,4,human
19801,249583,C,5,5,HighSNR,4,human
19802,249583,C,5,5,HighSNR,4,human
19803,249583,C,5,5,HighSNR,4,human
19804,249583,C,5,5,HighSNR,4,human
19805,249583,C,5,5,HighSNR,4,human
19806,249590,C,5,5,HighSNR,4,human
19807,249590,C,5,5,HighSNR,4,human
19808,249590,C,5,5,HighSNR,4,human
19809,249590,C,5,5,HighSNR,4,human
19810,249620,C,5,5,HighSNR,4,human
19811,249620,C,5,5,HighSNR,4,human
19812,249620,C,5,5,HighSNR,4,human
19813,249620,C,5,5,HighSNR,4,human
19814,249620,C,5,5,HighSNR,4,human
19815,249620,C,5,5,HighSNR,4,human
19816,249620,C,5,5,HighSNR,4,human
19817,249620,C,5,5,HighSNR,4,human
19818,249623,C,5,5,HighSNR,4,human
19819,249623,C,5,5,HighSNR,4,human
19820,249623,C,5,5,HighSNR,4,human
19821,249623,C,5,5,HighSNR,4,human
19822,249623,C,5,5,HighSNR,4,human
19823,249623,C,5,5,HighSNR,4,human
19824,249623,C,5,5,HighSNR,4,human
19825,249623,C,5,5,HighSNR,4,human
19826,249623,C,5,5,HighSNR,4,human
19827,249623,C,5,5,HighSNR,4,human
19828,249623,C,5,5,HighSNR,4,human
19829,249623,C,5,5,HighSNR,4,human
19830,249623,C,5,5,HighSNR,4,human
19831,249623,C,5,5,HighSNR,4,human
19832,249623,C,5,5,HighSNR,4,human
19833,249635,C,5,5,HighSNR,4,human
19834,249635,C,5,5,HighSNR,4,human
19835,249635,C,5,5,HighSNR,4,human
19836,249635,C,5,5,HighSNR,4,human
19837,249635,C,5,5,HighSNR,4,human
19838,249635,C,5,5,HighSNR,4,human
19839,249635,C,5,5,HighSNR,4,human
19840,249635,C,5,5,HighSNR,4,human
19841,249635,C,5,5,HighSNR,4,human
19842,249635,C,5,5,HighSNR,4,human
19843,249635,C,5,5,HighSNR,4,human
19844,249635,C,5,5,HighSNR,4,human
19845,249635,C,5,5,HighSNR,4,human
19846,249649,C,5,5,HighSNR,4,human
19847,249649,C,5,5,HighSNR,4,human
19848,249649,C,5,5,HighSNR,4,human
19849,249656,C,5,5,HighSNR,4,human
19850,249656,C,5,5,HighSNR,4,human
19851,249656,C,5,5,HighSNR,4,human
19852,249656,C,5,5,HighSNR,4,human
19853,249656,C,5,5,HighSNR,4,human
19854,249667,C,5,5,HighSNR,4,human
19855,249667,C,5,5,HighSNR,4,human
19856,249667,C,5,5,HighSNR,4,human
19857,249667,C,5,5,HighSNR,4,human
19858,249667,C,5,5,HighSNR,4,human
19859,249667,C,5,5,HighSNR,4,human
19860,249667,C,5,5,HighSNR,4,human
19861,249667,C,5,5,HighSNR,4,human
19862,249667,C,5,5,HighSNR,4,human
19863,249667,C,5,5,HighSNR,4,human
19864,249667,C,5,5,HighSNR,4,human
19865,249667,C,5,5,HighSNR,4,human
19866,249667,C,5,5,HighSNR,4,human
19867,249667,C,5,5,HighSNR,4,human
19868,249667,C,5,5,HighSNR,4,human
19869,249667,C,5,5,HighSNR,4,human
19870,249667,C,5,5,HighSNR,4,human
19871,249667,C,5,5,HighSNR,4,human
19872,249667,C,5,5,HighSNR,4,human
19873,249667,C,5,5,HighSNR,4,human
19874,249667,C,5,5,HighSNR,4,human
19875,249667,C,5,5,HighSNR,4,human
19876,249667,C,5,5,HighSNR,4,human
19877,249667,C,5,5,HighSNR,4,human
19878,249667,C,5,5,HighSNR,4,human
19879,249667,C,5,5,HighSNR,4,human
19880,249667,C,5,5,HighSNR,4,human
19881,249667,C,5,5,HighSNR,4,human
19882,249667,C,5,5,HighSNR,4,human
19883,249667,C,5,5,HighSNR,4,human
19884,249667,C,5,5,HighSNR,4,human
19885,249667,C,5,5,HighSNR,4,human
19886,249667,C,5,5,HighSNR,4,human
19887,249667,C,5,5,HighSNR,4,human
19888,249667,C,5,5,HighSNR,4,human
19889,249667,C,5,5,HighSNR,4,human
19890,249667,C,5,5,HighSNR,4,human
19891,249667,C,5,5,HighSNR,4,human
19892,249667,C,5,5,HighSNR,4,human
19893,249667,C,5,5,HighSNR,4,human
19894,249667,C,5,5,HighSNR,4,human
19895,249667,C,5,5,HighSNR,4,human
19896,249667,C,5,5,HighSNR,4,human
19897,249667,C,5,5,HighSNR,4,human
19898,249667,C,5,5,HighSNR,4,human
19899,249667,C,5,5,HighSNR,4,human
19900,249667,C,5,5,HighSNR,4,human
19901,249667,C,5,5,HighSNR,4,human
19902,249667,C,5,5,HighSNR,4,human
19903,249667,C,5,5,HighSNR,4,human
19904,249667,C,5,5,HighSNR,4,human
19905,249667,C,5,5,HighSNR,4,human
19906,249677,C,5,5,HighSNR,4,human
19907,249677,C,5,5,HighSNR,4,human
19908,249677,C,5,5,HighSNR,4,human
19909,249677,C,5,5,HighSNR,4,human
19910,249677,C,5,5,HighSNR,4,human
19911,249677,C,5,5,HighSNR,4,human
19912,249677,C,5,5,HighSNR,4,human
19913,249691,C,5,5,HighSNR,4,human
19914,249691,C,5,5,HighSNR,4,human
19915,249691,C,5,5,HighSNR,4,human
19916,249691,C,5,5,HighSNR,4,human
19917,249691,C,5,5,HighSNR,4,human
19918,249691,C,5,5,HighSNR,4,human
19919,249691,C,5,5,HighSNR,4,human
19920,249691,C,5,5,HighSNR,4,human
19921,249691,C,5,5,HighSNR,4,human
19922,249691,C,5,5,HighSNR,4,human
19923,249691,C,5,5,HighSNR,4,human
19924,249691,C,5,5,HighSNR,4,human
19925,249691,C,5,5,HighSNR,4,human
19926,249691,C,5,5,HighSNR,4,human
19927,249691,C,5,5,HighSNR,4,human
19928,249691,C,5,5,HighSNR,4,human
19929,249691,C,5,5,HighSNR,4,human
19930,249691,C,5,5,HighSNR,4,human
19931,249691,C,5,5,HighSNR,4,human
19932,249691,C,5,5,HighSNR,4,human
19933,249691,C,5,5,HighSNR,4,human
19934,249691,C,5,5,HighSNR,4,human
19935,249691,C,5,5,HighSNR,4,human
19936,249691,C,5,5,HighSNR,4,human
19937,249691,C,5,5,HighSNR,4,human
19938,249691,C,5,5,HighSNR,4,human
19939,249691,C,5,5,HighSNR,4,human
19940,249691,C,5,5,HighSNR,4,human
19941,249691,C,5,5,HighSNR,4,human
19942,249691,C,5,5,HighSNR,4,human
19943,249691,C,5,5,HighSNR,4,human
19944,249691,C,5,5,HighSNR,4,human
19945,249691,C,5,5,HighSNR,4,human
19946,249741,C,5,5,HighSNR,4,human
19947,249741,C,5,5,HighSNR,4,human
19948,249741,C,5,5,HighSNR,4,human
19949,249741,C,5,5,HighSNR,4,human
19950,249741,C,5,5,HighSNR,4,human
19951,249741,C,5,5,HighSNR,4,human
19952,249741,C,5,5,HighSNR,4,human
19953,249741,C,5,5,HighSNR,4,human
19954,249741,C,5,5,HighSNR,4,human
19955,249741,C,5,5,HighSNR,4,human
19956,249741,C,5,5,HighSNR,4,human
19957,249741,C,5,5,HighSNR,4,human
19958,249754,C,5,5,HighSNR,4,human
19959,249754,C,5,5,HighSNR,4,human
19960,249754,C,5,5,HighSNR,4,human
19961,249754,C,5,5,HighSNR,4,human
19962,249754,C,5,5,HighSNR,4,human
19963,249754,C,5,5,HighSNR,4,human
19964,249754,C,5,5,HighSNR,4,human
19965,249754,C,5,5,HighSNR,4,human
19966,249754,C,5,5,HighSNR,4,human
19967,249754,C,5,5,HighSNR,4,human
19968,249754,C,5,5,HighSNR,4,human
19969,249754,C,5,5,HighSNR,4,human
19970,249754,C,5,5,HighSNR,4,human
19971,249754,C,5,5,HighSNR,4,human
19972,249754,C,5,5,HighSNR,4,human
19973,249754,C,5,5,HighSNR,4,human
19974,249754,C,5,5,HighSNR,4,human
19975,249754,C,5,5,HighSNR,4,human
19976,249754,C,5,5,HighSNR,4,human
19977,249754,C,5,5,HighSNR,4,human
19978,249754,C,5,5,HighSNR,4,human
19979,249754,C,5,5,HighSNR,4,human
19980,249754,C,5,5,HighSNR,4,human
19981,249754,C,5,5,HighSNR,4,human
19982,249754,C,5,5,HighSNR,4,human
19983,249754,C,5,5,HighSNR,4,human
19984,249754,C,5,5,HighSNR,4,human
19985,249754,C,5,5,HighSNR,4,human
19986,249754,C,5,5,HighSNR,4,human
19987,249790,C,5,5,HighSNR,4,human
19988,249790,C,5,5,HighSNR,4,human
19989,249790,C,5,5,HighSNR,4,human
19990,249790,C,5,5,HighSNR,4,human
19991,249790,C,5,5,HighSNR,4,human
19992,249790,C,5,5,HighSNR,4,human
19993,249790,C,5,5,HighSNR,4,human
19994,249790,C,5,5,HighSNR,4,human
19995,249790,C,5,5,HighSNR,4,human
19996,249790,C,5,5,HighSNR,4,human
19997,249790,C,5,5,HighSNR,4,human
19998,249790,C,5,5,HighSNR,4,human
19999,249790,C,5,5,HighSNR,4,human
20000,249790,C,5,5,HighSNR,4,human
20001,249790,C,5,5,HighSNR,4,human
20002,249811,C,5,5,HighSNR,4,human
20003,249811,C,5,5,HighSNR,4,human
20004,249811,C,5,5,HighSNR,4,human
20005,249811,C,5,5,HighSNR,4,human
20006,249811,C,5,5,HighSNR,4,human
20007,249811,C,5,5,HighSNR,4,human
20008,249811,C,5,5,HighSNR,4,human
20009,249811,C,5,5,HighSNR,4,human
20010,249811,C,5,5,HighSNR,4,human
20011,249811,C,5,5,HighSNR,4,human
20012,249811,C,5,5,HighSNR,4,human
20013,249811,C,5,5,HighSNR,4,human
20014,249811,C,5,5,HighSNR,4,human
20015,249811,C,5,5,HighSNR,4,human
20016,249811,C,5,5,HighSNR,4,human
20017,249815,C,5,5,HighSNR,4,human
20018,249815,C,5,5,HighSNR,4,human
20019,249819,C,5,5,HighSNR,4,human
20020,249819,C,5,5,HighSNR,4,human
20021,249819,C,5,5,HighSNR,4,human
20022,249819,C,5,5,HighSNR,4,human
20023,249819,C,5,5,HighSNR,4,human
20024,249819,C,5,5,HighSNR,4,human
20025,249819,C,5,5,HighSNR,4,human
20026,249832,C,5,5,HighSNR,4,human
20027,249832,C,5,5,HighSNR,4,human
20028,249832,C,5,5,HighSNR,4,human
20029,249832,C,5,5,HighSNR,4,human
20030,249840,C,5,5,HighSNR,4,human
20031,249840,C,5,5,HighSNR,4,human
20032,249840,C,5,5,HighSNR,4,human
20033,249840,C,5,5,HighSNR,4,human
20034,249840,C,5,5,HighSNR,4,human
20035,249840,C,5,5,HighSNR,4,human
20036,249840,C,5,5,HighSNR,4,human
20037,249840,C,5,5,HighSNR,4,human
20038,249840,C,5,5,HighSNR,4,human
20039,249840,C,5,5,HighSNR,4,human
20040,249840,C,5,5,HighSNR,4,human
20041,249840,C,5,5,HighSNR,4,human
20042,249840,C,5,5,HighSNR,4,human
20043,249840,C,5,5,HighSNR,4,human
20044,249840,C,5,5,HighSNR,4,human
20045,249840,C,5,5,HighSNR,4,human
20046,249840,C,5,5,HighSNR,4,human
20047,249840,C,5,5,HighSNR,4,human
20048,249840,C,5,5,HighSNR,4,human
20049,249840,C,5,5,HighSNR,4,human
20050,249840,C,5,5,HighSNR,4,human
20051,249840,C,5,5,HighSNR,4,human
20052,249840,C,5,5,HighSNR,4,human
20053,249840,C,5,5,HighSNR,4,human
20054,249840,C,5,5,HighSNR,4,human
20055,249840,C,5,5,HighSNR,4,human
20056,249840,C,5,5,HighSNR,4,human
20057,249840,C,5,5,HighSNR,4,human
20058,249840,C,5,5,HighSNR,4,human
20059,249840,C,5,5,HighSNR,4,human
20060,249840,C,5,5,HighSNR,4,human
20061,249852,C,5,5,HighSNR,4,human
20062,249852,C,5,5,HighSNR,4,human
20063,249852,C,5,5,HighSNR,4,human
20064,249852,C,5,5,HighSNR,4,human
20065,249852,C,5,5,HighSNR,4,human
20066,249852,C,5,5,HighSNR,4,human
20067,249852,C,5,5,HighSNR,4,human
20068,249852,C,5,5,HighSNR,4,human
20069,249852,C,5,5,HighSNR,4,human
20070,249852,C,5,5,HighSNR,4,human
20071,249852,C,5,5,HighSNR,4,human
20072,249852,C,5,5,HighSNR,4,human
20073,249852,C,5,5,HighSNR,4,human
20074,249852,C,5,5,HighSNR,4,human
20075,249852,C,5,5,HighSNR,4,human
20076,249852,C,5,5,HighSNR,4,human
20077,249852,C,5,5,HighSNR,4,human
20078,249852,C,5,5,HighSNR,4,human
20079,249852,C,5,5,HighSNR,4,human
20080,249852,C,5,5,HighSNR,4,human
20081,249852,C,5,5,HighSNR,4,human
20082,249852,C,5,5,HighSNR,4,human
20083,249852,C,5,5,HighSNR,4,human
20084,249853,C,5,5,HighSNR,4,human
20085,249853,C,5,5,HighSNR,4,human
20086,249853,C,5,5,HighSNR,4,human
20087,249853,C,5,5,HighSNR,4,human
20088,249853,C,5,5,HighSNR,4,human
20089,249853,C,5,5,HighSNR,4,human
20090,249853,C,5,5,HighSNR,4,human
20091,249858,C,5,5,HighSNR,4,human
20092,249861,C,5,5,HighSNR,4,human
20093,249861,C,5,5,HighSNR,4,human
20094,249869,C,5,5,HighSNR,4,human
20095,249869,C,5,5,HighSNR,4,human
20096,249879,C,5,5,HighSNR,4,human
20097,249882,C,5,5,HighSNR,4,human
20098,249882,C,5,5,HighSNR,4,human
20099,249882,C,5,5,HighSNR,4,human
20100,249882,C,5,5,HighSNR,4,human
20101,249882,C,5,5,HighSNR,4,human
20102,249882,C,5,5,HighSNR,4,human
20103,249882,C,5,5,HighSNR,4,human
20104,249882,C,5,5,HighSNR,4,human
20105,249884,C,5,5,HighSNR,4,human
20106,249884,C,5,5,HighSNR,4,human
20107,249884,C,5,5,HighSNR,4,human
20108,249884,C,5,5,HighSNR,4,human
20109,249884,C,5,5,HighSNR,4,human
20110,249884,C,5,5,HighSNR,4,human
20111,249884,C,5,5,HighSNR,4,human
20112,249884,C,5,5,HighSNR,4,human
20113,249884,C,5,5,HighSNR,4,human
20114,249884,C,5,5,HighSNR,4,human
20115,249884,C,5,5,HighSNR,4,human
20116,249884,C,5,5,HighSNR,4,human
20117,249884,C,5,5,HighSNR,4,human
20118,249884,C,5,5,HighSNR,4,human
